country,variable,value,estimate_weighted,estimate_weighted_se,estimate_weighted_95ci_low,estimate_weighted_95ci_upp,n_unweighted,question_text,notes
EG,support_interaction_mode_is_in_person_30d,Yes,0.82183649673058,0.010052469963747908,0.8012690620117264,0.8406985187403981,1621,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
EG,support_interaction_mode_is_in_person_30d,(Does not apply),0.11979779970628442,0.0078013794114572274,0.10532682402106708,0.13595483453658144,256,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
FR,support_interaction_mode_is_in_person_30d,No,0.26075583465744523,0.012275943722014597,0.2374166889269456,0.2855302650511118,502,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
FR,support_interaction_mode_is_in_person_30d,Yes,0.3808707555707201,0.013459362938972924,0.3548580047349342,0.4075856553845505,778,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
FR,support_interaction_mode_is_in_person_30d,(Does not apply),0.35757236015868754,0.013373508730749625,0.33180093397039156,0.38419456905509075,719,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
FR,support_interaction_mode_is_in_person_30d,DK/NR,8.010496885063927e-4,8.008932732876693e-4,1.1272544292985347e-4,0.005668592291225945,1,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
ID,support_interaction_mode_is_in_person_30d,No,0.3274705007482581,0.014443508610081169,0.2998062303904722,0.35638817915371623,692,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
ID,support_interaction_mode_is_in_person_30d,Yes,0.497524649960383,0.01684890447655217,0.4645516555679414,0.5305191889166249,1064,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
ID,support_interaction_mode_is_in_person_30d,(Does not apply),0.17415326550836546,0.012361524629099289,0.1512316203129386,0.1997315288222397,318,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
ID,support_interaction_mode_is_in_person_30d,DK/NR,8.515838309194399e-4,5.02737777263124e-4,2.6755403061905295e-4,0.002707010004933704,3,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
IN,support_interaction_mode_is_in_person_30d,No,0.26817739610009206,0.013845245074929109,0.2419180052906543,0.2961735509558345,528,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
IN,support_interaction_mode_is_in_person_30d,Yes,0.3542975784336774,0.015864276018988283,0.32384624912534227,0.3859777317768584,723,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
IN,support_interaction_mode_is_in_person_30d,(Does not apply),0.3763994184636611,0.019100034525225608,0.33975465169585056,0.41451518172409973,747,Did you interact with people in person to get support or help in the past 30 days?,"Question only asked if support_need_freq_30d is Rarely, Sometimes, or Often. All estimates for this variable are reported as proportions of response over the entire country-level population."
